,VH,VV,Class
556,-16.940098000000003,-8.631787,Bawang Putih
557,-14.160947,0.6325288,Non Bawang Putih
558,-15.931970000000002,-8.132686,Bawang Putih
559,-15.042497000000001,-8.589824,Bawang Putih
560,-16.730663,-10.978253,Bawang Putih
561,-12.968542999999999,-8.11992,Bawang Putih
562,-14.672804000000001,-9.03197,Bawang Putih
563,-14.753847,-9.245846,Non Bawang Putih
564,-12.339497,-10.013313,Bawang Putih
565,-13.753411999999999,-6.2544494,Non Bawang Putih
566,-14.913646,-12.149455999999999,Non Bawang Putih
567,-17.410335999999997,-9.511818,Non Bawang Putih
568,-14.077801999999998,-9.430447000000001,Bawang Putih
569,-12.167148,-0.6977912,Non Bawang Putih
570,-11.835235,-7.229438,Bawang Putih
571,-13.870232999999999,-8.664895,Non Bawang Putih
572,-11.961587,-7.5219,Bawang Putih
573,-16.204258,-8.383111,Non Bawang Putih
574,-16.193731,-10.498014,Non Bawang Putih
575,-6.7716199999999995,-0.25172510000000003,Non Bawang Putih
576,-13.931813,-10.356866,Non Bawang Putih
577,-16.40925,-10.452094,Non Bawang Putih
578,-14.815064999999999,-6.4586387,Bawang Putih
579,-15.625283999999999,-8.535505,Non Bawang Putih
580,-13.891573000000001,-8.448542999999999,Bawang Putih
581,-14.061681,-7.2544627,Bawang Putih
582,-14.589981,-9.910169999999999,Bawang Putih
583,-10.828657000000002,-4.468176000000001,Non Bawang Putih
584,-15.8179865,-9.555897,Non Bawang Putih
585,-12.556471,-7.447495,Bawang Putih
586,-12.925352,-8.696524,Bawang Putih
587,-10.564801,1.1799903,Non Bawang Putih
588,-16.141378,-9.20967,Bawang Putih
589,-10.644194,-3.4375176,Non Bawang Putih
590,-12.925025,-7.4877033,Bawang Putih
591,-15.710029,-8.303414,Non Bawang Putih
592,-11.098081,-2.31473,Non Bawang Putih
593,-12.308335000000001,-9.200344,Non Bawang Putih
594,-12.35402,-7.519706200000001,Non Bawang Putih
595,-15.666295999999999,-8.83344,Bawang Putih
596,-14.403443,-7.96317,Bawang Putih
597,-12.351554,-9.462273,Bawang Putih
598,-14.514764000000001,-8.250303,Bawang Putih
599,-14.907389000000002,-8.938134,Bawang Putih
600,-10.151085,-1.965887,Non Bawang Putih
601,-14.27051,-9.429969999999999,Bawang Putih
602,-15.537966,-8.543255,Non Bawang Putih
603,-12.434213,-2.218153,Non Bawang Putih
604,-8.037925999999999,-2.973484,Non Bawang Putih
605,-14.41845,-9.087133,Bawang Putih
606,-12.97407,-6.081983,Bawang Putih
607,-3.8931522000000003,0.032328986000000004,Non Bawang Putih
608,-12.900285,-8.859985,Bawang Putih
609,-11.779952999999999,-8.400552000000001,Non Bawang Putih
610,-14.684154000000001,-7.882889,Non Bawang Putih
611,-15.284351999999998,-6.578409,Non Bawang Putih
612,-13.083469000000001,-7.5373807,Non Bawang Putih
613,-14.790747,-7.389317999999999,Bawang Putih
614,-18.021223000000003,-9.5166445,Bawang Putih
615,-14.966003,-10.65193,Bawang Putih
616,-15.114120499999999,-10.546574,Bawang Putih
617,-14.494591,-8.642636999999999,Bawang Putih
618,-6.521824400000001,-3.0680080000000003,Non Bawang Putih
619,-15.644810000000001,-5.6581497,Non Bawang Putih
620,-6.4144726,-0.35701948,Non Bawang Putih
621,-11.613396,-3.7809155,Non Bawang Putih
622,-13.332269,0.24406913,Non Bawang Putih
623,-11.829512,-8.067065,Bawang Putih
624,-13.071425,-9.52483,Bawang Putih
625,-14.838566,-7.800615,Non Bawang Putih
626,-15.341134,-7.608614,Non Bawang Putih
627,-12.701386,-5.665507,Non Bawang Putih
628,-16.313692,-8.826497999999999,Non Bawang Putih
629,-11.616375,-4.899903,Non Bawang Putih
630,-8.042409,0.9953801999999999,Non Bawang Putih
631,-15.002220999999999,-8.501758,Bawang Putih
632,-15.140212,-9.631846000000001,Bawang Putih
633,-12.912179,-6.1207514000000005,Bawang Putih
634,-13.835312,-8.261783,Bawang Putih
635,-14.014459,-8.036285000000001,Non Bawang Putih
636,-14.499367000000001,-7.7821493,Bawang Putih
637,-11.954538000000001,-6.8638770000000005,Bawang Putih
638,-9.127785000000001,-3.8323007000000007,Non Bawang Putih
639,-10.4516325,-8.212172,Bawang Putih
640,-12.995258999999999,-8.613205,Bawang Putih
641,-16.951725,-11.970528,Non Bawang Putih
642,-15.024779999999998,-8.878082000000001,Bawang Putih
643,-15.311772,-8.962624,Bawang Putih
644,-12.237078,-5.997024,Bawang Putih
645,-15.394984,-7.848147,Bawang Putih
646,-15.023842000000002,-10.844511,Bawang Putih
647,-15.641506,-7.588956,Non Bawang Putih
648,-13.911329,-8.1864,Bawang Putih
649,-2.6939445,1.6456466,Non Bawang Putih
650,-12.382957000000001,-7.987481599999999,Bawang Putih
651,-15.778011,-10.11629,Bawang Putih
652,-13.660020000000001,-6.4339066,Non Bawang Putih
653,-12.281112,-7.365713,Bawang Putih
654,-15.356284,-5.4360256,Bawang Putih
655,-17.369879,-10.892750999999999,Bawang Putih
656,-14.722504999999998,-6.811498599999999,Bawang Putih
657,-8.671987,-2.3421087000000003,Non Bawang Putih
658,-11.074988000000001,-1.8871591,Non Bawang Putih
659,-10.008944,-3.6695635,Non Bawang Putih
660,-6.295062000000001,-2.7692343999999998,Non Bawang Putih
661,-8.830225,-0.09323892,Non Bawang Putih
662,-17.505117000000002,-9.099692999999998,Bawang Putih
663,-15.120470999999998,-8.684453,Non Bawang Putih
664,-14.893631,-9.456759,Bawang Putih
665,-10.941986,-3.2563752999999998,Non Bawang Putih
666,-12.6472845,-7.280419,Bawang Putih
667,-11.771550999999999,-7.750579400000001,Bawang Putih
668,-16.557766,-6.848435,Bawang Putih
669,-14.406298000000001,-7.693435000000001,Bawang Putih
670,-13.852122,-6.122815599999999,Bawang Putih
671,-14.250669,-7.6924660000000005,Non Bawang Putih
672,-14.204815,-8.359189,Bawang Putih
673,-14.744113,-9.24717,Bawang Putih
674,-9.456515,1.6657249,Non Bawang Putih
675,-15.239120499999999,-7.916053,Bawang Putih
676,-13.840282,-8.015981,Bawang Putih
677,-16.439098,-7.140219999999999,Bawang Putih
678,-14.996557999999999,-9.265514999999999,Bawang Putih
679,-13.269754999999998,-11.014527000000001,Non Bawang Putih
680,-13.175949,-8.095195,Bawang Putih
681,-12.292155000000001,-7.881271000000001,Bawang Putih
682,-14.248998,-8.829697999999999,Non Bawang Putih
683,-13.210288,-7.804194,Bawang Putih
684,-15.545843,-8.434727,Bawang Putih
685,-15.276779999999999,-9.13171,Bawang Putih
686,-13.975739,-8.99906,Bawang Putih
687,-14.259054,-8.320708999999999,Bawang Putih
688,-15.475164999999999,-8.352547999999999,Bawang Putih
689,-14.949538,-8.18447,Bawang Putih
690,-11.170549000000001,-1.6087552,Non Bawang Putih
691,-12.525496,-8.122114,Bawang Putih
692,-9.041425,-6.033596,Non Bawang Putih
693,-14.1982155,-10.326025999999999,Bawang Putih
694,-14.531406,-10.657164999999999,Bawang Putih
695,-9.118716000000001,-2.4406852999999997,Non Bawang Putih
696,-13.535967000000001,-9.007646000000001,Non Bawang Putih
697,-13.261941,-10.293605,Bawang Putih
698,-14.124676999999998,-7.760957,Bawang Putih
699,-17.205915,-10.849592999999999,Non Bawang Putih
700,-13.29536,-6.499692400000001,Bawang Putih
701,-12.974428999999999,-7.925683,Bawang Putih
702,-6.0530515,-0.028022727,Non Bawang Putih
703,-14.935379000000001,-8.799124,Bawang Putih
704,-8.106207000000001,-2.3678849,Non Bawang Putih
705,-13.927806,-8.31428,Bawang Putih
706,-13.562524,-5.480516000000001,Non Bawang Putih
707,-13.045903,-6.524603,Non Bawang Putih
708,-16.082813,-9.852942,Non Bawang Putih
709,-15.826253,-7.032087,Non Bawang Putih
710,-15.492958999999999,-10.333953999999999,Bawang Putih
711,-14.438882999999999,-9.660465,Bawang Putih
712,-14.544253,-8.564689999999999,Bawang Putih
713,-12.360234,-7.6375613,Bawang Putih
714,-15.647604999999999,-10.944023,Bawang Putih
715,-14.960066000000001,-10.636447,Bawang Putih
716,-14.545874,-9.963833000000001,Non Bawang Putih
717,-13.159514999999999,-9.096403,Bawang Putih
718,-13.61926,-8.061555,Bawang Putih
719,-10.808722,1.675631,Non Bawang Putih
720,-9.287432,-2.9332626,Non Bawang Putih
721,-14.655926000000001,-8.228139,Bawang Putih
722,-13.135756,-7.504439,Bawang Putih
723,-17.356388,-10.633339999999999,Non Bawang Putih
724,-16.673725,-7.7209363,Non Bawang Putih
725,-15.074887,-7.891532000000001,Non Bawang Putih
726,-7.3308029999999995,-2.8445017000000004,Non Bawang Putih
727,-15.414129999999998,-9.285716,Non Bawang Putih
728,-15.319239000000001,-8.576902,Bawang Putih
729,-13.567704,-9.027322,Bawang Putih
730,-13.506019,-10.535272,Non Bawang Putih
731,-14.154588,-9.760603999999999,Bawang Putih
732,-14.694272,-10.207257,Non Bawang Putih
733,-14.222889000000002,-6.372449400000001,Bawang Putih
734,-13.973124499999999,-9.004636999999999,Bawang Putih
735,-10.329867,-4.222995,Non Bawang Putih
736,-3.2677784,3.8835068,Non Bawang Putih
737,-12.720825999999999,-8.602514,Bawang Putih
738,-14.593173,-7.9362509999999995,Bawang Putih
739,-14.987893,-7.446992999999999,Bawang Putih
740,-14.689875,-8.481222,Bawang Putih
741,-16.64794,-6.8199534,Bawang Putih
742,-13.372342000000002,-8.369461,Non Bawang Putih
743,4.1790709999999995,11.456157000000001,Non Bawang Putih
744,-10.41055,-2.8158437999999997,Non Bawang Putih
745,-17.236755,-9.67569,Bawang Putih
746,-13.472578,-9.330277,Bawang Putih
747,-15.262026,-9.813224,Non Bawang Putih
748,-7.5642404999999995,-1.6996944999999999,Non Bawang Putih
749,-11.783242999999999,-10.652867,Non Bawang Putih
750,-14.099606,-8.656187,Bawang Putih
751,-18.404728,-9.839969,Bawang Putih
752,-11.721731,-7.9013796,Bawang Putih
753,-15.8980465,-10.890166,Non Bawang Putih
754,-16.414993,-9.129837,Non Bawang Putih
755,-14.775363,-8.560221,Bawang Putih
756,-14.280985000000001,-5.899639,Non Bawang Putih
757,-15.142052,-11.669017,Non Bawang Putih
758,-13.158510999999999,-9.713204,Non Bawang Putih
759,-13.442893,-8.64703,Bawang Putih
760,-12.65968,-8.945664,Bawang Putih
761,-11.412211,-7.1873746,Bawang Putih
762,-10.315683,5.595973000000001,Non Bawang Putih
763,-14.378335,-8.813279,Bawang Putih
764,-15.636866,-8.789663000000001,Non Bawang Putih
765,-13.526914000000001,-8.608752,Bawang Putih
766,-13.682134,-9.92121,Bawang Putih
767,-14.560868,-7.922956500000001,Bawang Putih
768,-14.480582,-9.740948,Non Bawang Putih
769,-4.538793,1.6762167000000001,Non Bawang Putih
770,-12.232691,-9.50734,Bawang Putih
771,-16.424435,-9.398999,Non Bawang Putih
772,-7.7488227,-2.7605405,Non Bawang Putih
773,-11.917423,-3.875825,Non Bawang Putih
774,-13.049377999999999,-6.764042999999999,Bawang Putih
775,-13.064414,-9.739271,Non Bawang Putih
776,-13.84844,-9.666466999999999,Non Bawang Putih
777,-12.258303,-5.6880684,Non Bawang Putih
778,-12.902654,-8.6240425,Bawang Putih
779,-13.872994,-7.9204425999999994,Bawang Putih
780,-11.160556,-8.341095,Bawang Putih
781,-15.2304125,-8.901297,Non Bawang Putih
782,-13.535956,-6.031264299999999,Bawang Putih
783,-11.544103,-7.4039283,Bawang Putih
784,-13.804391,-8.652233,Bawang Putih
785,-14.645520000000001,-10.866921000000001,Non Bawang Putih
786,-15.130022,-8.574736999999999,Bawang Putih
787,-16.138720000000003,-10.366853,Non Bawang Putih
788,-13.322916000000001,-8.101933,Bawang Putih
789,-13.244520999999999,-1.8180622,Non Bawang Putih
790,-13.039107000000001,-6.0944448,Non Bawang Putih
791,-12.990326,-3.8202190000000003,Non Bawang Putih
792,-14.644807,-11.493807,Non Bawang Putih
793,-7.854857000000001,1.0985657,Non Bawang Putih
794,-7.9346642,-3.705717,Non Bawang Putih
795,-14.759081,-9.018636,Bawang Putih
796,-14.48426,-10.652436999999999,Non Bawang Putih
797,-13.500526,-8.170838,Bawang Putih
798,-10.369036,-2.5033622,Non Bawang Putih
799,-14.203981,-9.381844500000001,Bawang Putih
800,-14.604574,-7.5385427,Bawang Putih
801,-7.941936,-1.2998216,Non Bawang Putih
802,-15.0949,-8.06852,Bawang Putih
803,-13.337701999999998,-5.293799,Non Bawang Putih
804,-10.742092999999999,-5.9601717,Non Bawang Putih
805,-15.619484,-10.26185,Bawang Putih
806,-13.450203,-9.142757000000001,Bawang Putih
807,-13.59423,-7.707138499999999,Bawang Putih
808,-14.965842000000002,-11.599928,Non Bawang Putih
809,-15.025433,-10.5630665,Non Bawang Putih
810,-14.198614000000001,-7.838108999999999,Bawang Putih
811,-12.09457,-5.704583,Non Bawang Putih
812,-15.843865,-9.620227,Bawang Putih
813,-13.853881,-10.998998,Non Bawang Putih
814,-7.802241,-2.9724615,Non Bawang Putih
815,-15.7896595,-9.67875,Bawang Putih
816,-4.712696599999999,2.5579922,Non Bawang Putih
817,-4.360486,-0.45898288,Non Bawang Putih
818,-12.977696,-6.572893,Bawang Putih
819,-5.713471,1.2125089,Non Bawang Putih
820,-16.734196,-10.321645,Non Bawang Putih
821,-15.461423000000002,-8.603646000000001,Non Bawang Putih
822,-12.426534,-8.679224000000001,Bawang Putih
823,-14.74143,-10.583704,Non Bawang Putih
824,-16.18724,-7.1205544000000005,Bawang Putih
825,-11.948674,-7.776419000000001,Bawang Putih
826,-15.128095000000002,-8.913128,Bawang Putih
827,-14.359635,-9.171884,Bawang Putih
828,-14.077627,-9.718863,Bawang Putih
829,-15.189651999999999,-8.107041,Bawang Putih
830,-16.349508,-9.345037,Bawang Putih
831,-14.799813,-9.726855,Bawang Putih
832,-10.642894,-1.2416747,Non Bawang Putih
833,-13.914728,-7.8190479999999996,Bawang Putih
834,-16.053620000000002,-9.626023,Bawang Putih
835,-13.596328,-5.314089,Non Bawang Putih
836,-13.196026999999999,-7.856151,Bawang Putih
837,-16.928620000000002,-9.1825075,Bawang Putih
838,-16.433212,-9.312697,Non Bawang Putih
839,-8.770474,1.4498992,Non Bawang Putih
840,-13.481535999999998,-7.7873564,Bawang Putih
841,-15.928014000000001,-8.401411,Bawang Putih
842,-13.508703,-0.77703583,Non Bawang Putih
843,-3.943427,1.9132113000000002,Non Bawang Putih
844,-13.149951999999999,-7.563919500000001,Bawang Putih
845,-15.218541,-9.052430000000001,Bawang Putih
846,-14.668907999999998,-7.494383999999999,Bawang Putih
847,-13.2748,-8.087539,Non Bawang Putih
848,-13.403255999999999,-8.633282000000001,Bawang Putih
849,-8.381688,-1.9065198,Non Bawang Putih
850,-16.188732,-7.698103999999999,Bawang Putih
851,-12.682145,-8.9039,Bawang Putih
852,-14.096292499999999,-9.862813000000001,Bawang Putih
853,-14.828268,-7.9435244,Bawang Putih
854,-16.130083,-9.457365,Bawang Putih
855,-11.936116,-8.788614,Bawang Putih
856,-13.875175,-10.590394,Non Bawang Putih
857,-14.507024,-10.5952015,Bawang Putih
858,-12.883204,-5.9796014,Bawang Putih
859,-13.617275,-6.8289789999999995,Bawang Putih
860,-14.428097,-7.9891763,Non Bawang Putih
861,-13.835926,-8.463166000000001,Non Bawang Putih
862,-15.275804500000001,-8.329819,Non Bawang Putih
863,-12.617555,-7.362547,Bawang Putih
864,-9.107707000000001,1.6963935,Non Bawang Putih
865,-7.8047957,0.9712653,Non Bawang Putih
866,-14.665110999999998,-8.921361,Bawang Putih
867,-14.795874,-8.929205,Bawang Putih
868,-14.071060000000001,-7.665355,Bawang Putih
869,-13.433572,-8.694521,Bawang Putih
870,-16.192959,-9.062389,Bawang Putih
871,-7.2850814,-1.7128093999999998,Non Bawang Putih
872,-13.929615,-9.376710000000001,Bawang Putih
873,-14.7781105,-8.428631,Bawang Putih
874,-16.408479999999997,-10.516861,Bawang Putih
875,-15.462435000000001,-8.389700999999999,Bawang Putih
876,-15.368038,-9.338616,Non Bawang Putih
877,-7.8953953,-1.5987806,Non Bawang Putih
878,-14.357873000000001,-8.267684,Non Bawang Putih
879,-13.484735999999998,-5.775998,Bawang Putih
880,-14.464906,-9.980637,Non Bawang Putih
881,-12.104472,-8.5127535,Bawang Putih
882,-15.751067,-9.1095705,Bawang Putih
883,-12.050483,-9.369739,Bawang Putih
884,-12.70202,-9.379267,Bawang Putih
885,-14.478264999999999,-8.8987,Bawang Putih
886,-14.339957,-9.666014,Bawang Putih
887,-10.594389999999999,-6.2641063,Non Bawang Putih
888,-15.1671,-10.588044,Bawang Putih
889,-4.00889,0.74364144,Non Bawang Putih
890,-14.447966000000001,-7.068554400000001,Bawang Putih
891,-15.559579999999999,-10.939167,Non Bawang Putih
892,-7.854000999999999,-2.1042817000000005,Non Bawang Putih
893,-14.119835,-7.958069999999999,Bawang Putih
894,-17.413035999999998,-11.944246000000001,Bawang Putih
895,-16.14385,-9.829989,Non Bawang Putih
896,-12.799634,-8.385124000000001,Bawang Putih
897,-10.810562,-8.289075,Non Bawang Putih
898,-12.848389,-7.278560000000001,Bawang Putih
899,-11.249039,-3.7484431000000002,Non Bawang Putih
900,-14.099718,-8.977675,Bawang Putih
901,-18.098585,-9.769295,Bawang Putih
902,-5.9132943,-1.076382,Non Bawang Putih
903,-14.845723999999999,-9.470888,Bawang Putih
904,-14.715210999999998,-8.094327,Bawang Putih
905,-13.502392,-6.6584287,Bawang Putih
906,-7.431413,-2.7744193,Non Bawang Putih
907,-14.403695,-9.135060000000001,Bawang Putih
908,-15.782370000000002,-10.795769,Non Bawang Putih
909,-8.741278,0.6719090999999999,Non Bawang Putih
910,-11.442121499999999,-10.173567,Non Bawang Putih
911,-14.093651999999999,-8.339364,Non Bawang Putih
912,-15.296837,-9.129819,Bawang Putih
913,-15.294570000000002,-8.447815,Bawang Putih
914,-13.326642000000001,-9.252066000000001,Non Bawang Putih
915,-16.793835,-10.052719,Bawang Putih
916,-14.082281,-9.643908999999999,Bawang Putih
917,-13.547623000000002,-8.796126,Bawang Putih
918,-15.0762005,-7.514993,Bawang Putih
919,-15.816054999999999,-10.167968,Bawang Putih
920,-16.721632,-11.8610525,Bawang Putih
921,-13.381404000000002,-9.007991,Non Bawang Putih
922,-16.236797,-10.405037,Non Bawang Putih
923,-16.121672,-9.47693,Bawang Putih
924,-12.302635,-6.166274,Bawang Putih
925,-14.792129000000001,-10.054003,Bawang Putih
926,-12.519163,-7.7556806,Bawang Putih
927,-16.134884,-6.4350834,Bawang Putih
928,-8.531006,-2.2251562999999996,Non Bawang Putih
929,-16.936723999999998,-9.728866,Bawang Putih
930,-12.806623,-8.053181,Bawang Putih
931,-14.055082999999998,-7.6755357,Bawang Putih
932,-12.499444,-8.227017,Non Bawang Putih
933,-15.310213000000001,-8.8646555,Non Bawang Putih
934,-14.016295999999999,-10.867356,Non Bawang Putih
935,-12.670771,-9.352386,Bawang Putih
936,-8.127282000000001,1.9572096999999997,Non Bawang Putih
937,-5.1595383,1.7444566000000004,Non Bawang Putih
938,-14.155779,-7.102833,Non Bawang Putih
939,-16.225784,-8.93341,Bawang Putih
940,-12.485608000000001,-5.4989247,Bawang Putih
941,-12.164511,-5.7063894,Bawang Putih
942,-12.7100525,-7.7843504,Bawang Putih
943,-10.882715,-3.5403757000000007,Non Bawang Putih
944,-16.085842,-6.383233000000001,Non Bawang Putih
945,-16.69061,-9.635836,Non Bawang Putih
946,-13.515512,-8.413961,Bawang Putih
947,-15.175214000000002,-5.6872654,Non Bawang Putih
948,-13.749417000000001,-8.605526,Non Bawang Putih
949,-14.197401000000001,-6.546078,Bawang Putih
950,-14.693705,-5.5264635,Bawang Putih
951,-3.313735,3.2184286,Non Bawang Putih
952,-7.920416,-3.0083156000000004,Non Bawang Putih
953,-8.857986,-0.16515370000000001,Non Bawang Putih
954,-15.568368,-9.338586,Bawang Putih
955,-15.695313,-9.280071000000001,Non Bawang Putih
956,-15.501756,-5.242593,Bawang Putih
957,-7.5168505,-1.7214618000000002,Non Bawang Putih
958,-13.876833999999999,-8.753839,Bawang Putih
959,-14.458097,-9.961739,Bawang Putih
960,-14.127139999999999,-6.845594999999999,Bawang Putih
961,-15.280134,-9.321828,Bawang Putih
962,-14.403606,-8.6057,Bawang Putih
963,-15.353114000000001,-6.964277,Non Bawang Putih
964,-13.435723000000001,-5.2526894,Non Bawang Putih
965,-14.18281,-8.401307000000001,Bawang Putih
966,-4.844000299999999,1.0045966,Non Bawang Putih
967,-14.634606,-7.9205546,Non Bawang Putih
968,-6.023747,-1.1248506999999999,Non Bawang Putih
969,-14.992049,-8.649861,Bawang Putih
970,-14.905902,-9.346546,Bawang Putih
