;Nama;Tanggal;X;Y;Lon;Lat;Sigma0_VH_db;Sigma0_VV_db;Class
3224;pin_87;250719;113,4903554;127,4988007;116,5355549;-8,379429778;-13,437519;-8,077195;Bawang Putih
3225;pin_2482;250719;172,4903171;26,49879761;116,5405376;-8,370324262;-14,056659;-7,583498;Bawang Putih
3226;pin_7024;221119;130,5;37,5;116,5368201;-8,371384743;-16,617962;-8,218665;Non Bawang Putih
3227;pin_6338;221119;118,5;125,5;116,5359852;-8,37921445;-13,045888;-6,85818;Non Bawang Putih
3228;pin_2612;250719;190,4903067;31,4987963;116,5421525;-8,370719899;-11,979797;-11,547156;Bawang Putih
3229;pin_7897;221119;91,5;69,5;116,5334344;-8,374323158;-16,074175;-10,586966;Non Bawang Putih
3230;pin_2197;250719;181,4903115;16,49879709;116,5413119;-8,369414418;-15,620042;-10,012375;Bawang Putih
3231;pin_3427;250719;244,5;91,5;116,5471171;-8,375894327;-16,455437;-10,778874;Bawang Putih
3232;pin_561;250719;117,4903507;58,49880113;116,5357283;-8,373304813;-16,301624;-9,688003;Bawang Putih
3233;pin_731;250719;121,4903486;64,49880079;116,5361001;-8,373825963;-14,114783;-10,4014225;Bawang Putih
3234;pin_7216;221119;157,5;179,5;116,5395986;-8,383896749;-13,150486;0,86661243;Non Bawang Putih
3235;pin_7384;221119;67,5;178,5;116,5315873;-8,384045536;-4,1025395;0,13842285;Non Bawang Putih
3236;pin_1938;250719;116,4903528;101,4988008;116,5357531;-8,377117884;-16,800957;-8,323534;Bawang Putih
3237;pin_3479;250719;216,5;93,5;116,5446309;-8,376145404;-13,967287;-8,246703;Bawang Putih
3238;pin_2448;250719;205,4902984;49,49879507;116,5435348;-8,372275392;-12,224001;-7,352604;Bawang Putih
3239;pin_451;250719;125,4903488;141,4987997;116,5366598;-8,380638743;-14,76782;-9,070233;Bawang Putih
3240;pin_3487;250719;215,5;94,5;116,5445446;-8,376236653;-12,80111;-8,331413;Bawang Putih
3241;pin_5823;221119;208,8707001;197,1906211;116,5442166;-8,385328775;-13,318071;-2,8767262;Non Bawang Putih
3242;pin_8329;221119;123,5;104,5;116,5363745;-8,377340362;-16,694979;-9,626247;Non Bawang Putih
3243;pin_6034;221119;222,8706911;177,1906204;116,5454093;-8,383519578;-10,787231;-3,1078217;Non Bawang Putih
3244;pin_760;250719;97,49036348;86,49880225;116,5340227;-8,375838729;-15,900999;-8,11129;Bawang Putih
3245;pin_5521;221119;204,8707036;230,1906211;116,5439482;-8,388263537;-4,8918533;2,0408096;Non Bawang Putih
3246;pin_4002;250719;178,4600451;55,35105787;116,5411451;-8,372865222;-15,297374;-6,4449906;Bawang Putih
3247;pin_3077;250719;231,5;112,5;116,546016;-8,37778946;-13,510252;-5,5968122;Bawang Putih
3248;pin_1619;250719;86,49036943;70,49880317;116,5330015;-8,374449861;-17,50533;-9,686423;Bawang Putih
3249;pin_3099;250719;233,5;113,5;116,5461966;-8,377872795;-11,96578;-7,524925;Bawang Putih
3250;pin_3750;250719;198,460033;47,35105655;116,5429036;-8,372103606;-12,964972;-7,5827117;Bawang Putih
3251;pin_4450;221119;183,5567394;27,63510157;116,5415151;-8,370370799;-14,854653;-8,63592;Non Bawang Putih
3252;pin_6762;221119;45,5;232,5;116,5297726;-8,388888843;-5,8723416;-0,9007686;Non Bawang Putih
3253;pin_3675;250719;190,4600376;44,35105714;116,5421838;-8,371858853;-14,763465;-7,6018953;Bawang Putih
3254;pin_1277;250719;130,4903427;46,49880035;116,5368533;-8,372207189;-15,132686;-7,200638;Bawang Putih
3255;pin_4632;221119;189,5567317;19,63510089;116,5420278;-8,369646087;-14,925539;-9,406134;Non Bawang Putih
3256;pin_2147;250719;170,4903179;14,49879788;116,5403279;-8,36926617;-13,554165;-5,9528966;Bawang Putih
3257;pin_3525;250719;233,5;94,5;116,5461462;-8,376189177;-13,725349;-6,849784;Bawang Putih
3258;pin_3190;250719;241,5;103,5;116,5468819;-8,376965576;-14,747561;-8,4514265;Bawang Putih
3259;pin_5578;221119;206,8707021;222,190621;116,5441049;-8,387549358;-12,46399;-7,308575;Non Bawang Putih
3260;pin_1506;250719;84,49037048;66,49880335;116,532813;-8,374100667;-14,597637;-9,949013;Bawang Putih
3261;pin_4371;221119;204,5567157;45,63509826;116,5434313;-8,371910485;-14,241727;-8,605002;Non Bawang Putih
3262;pin_5059;221119;186,5567376;54,6351006;116,5418535;-8,372755442;-14,484201;-6,709674;Non Bawang Putih
3263;pin_7594;221119;120,5;47,5;116,5359567;-8,372297231;-15,815405;-7,717611;Non Bawang Putih
3264;pin_2470;250719;181,4903118;25,49879699;116,5413358;-8,370211936;-14,863229;-6,3814054;Bawang Putih
3265;pin_989;250719;104,4903596;94,49880168;116,5346667;-8,376529205;-15,806287;-6,9733925;Bawang Putih
3266;pin_1709;250719;106,4903579;79,49880169;116,534805;-8,375194709;-15,911207;-7,8519382;Bawang Putih
3267;pin_6994;221119;130,5;172,5;116,5371775;-8,383347686;-11,278253;-0,4795872;Non Bawang Putih
3268;pin_8327;221119;121,5;104,5;116,5361966;-8,377345634;-15,553422;-9,397592;Non Bawang Putih
3269;pin_4145;250719;175,4600464;40,35105823;116,5408385;-8,37154393;-13,448722;-9,990617;Bawang Putih
3270;pin_7238;221119;141,5;181,5;116,5381801;-8,384116193;-13,742381;-2,6178591;Non Bawang Putih
3271;pin_4092;250719;204,4600295;48,35105612;116,5434401;-8,372176403;-11,332306;-7,6854067;Bawang Putih
3272;pin_1144;250719;121,4903503;116,4988003;116,5362377;-8,378433925;-13,866281;-8,369099;Bawang Putih
3273;pin_8237;221119;115,5;101,5;116,5356547;-8,377095604;-14,307371;-9,0665045;Non Bawang Putih
3274;pin_7339;221119;154,5;184,5;116,5393449;-8,384347733;-10,907149;3,3520577;Non Bawang Putih
3275;pin_6403;221119;140,5;4,5;116,5376227;-8,368434132;-1,8748975;4,4339547;Non Bawang Putih
3276;pin_2143;250719;174,4903156;14,4987976;116,5406838;-8,369255633;-14,93694;-8,347554;Bawang Putih
3277;pin_7299;221119;145,5;183,5;116,5385414;-8,384282867;-13,093369;3,282798;Non Bawang Putih
3278;pin_2389;250719;177,4903141;23,4987973;116,5409745;-8,370045249;-12,642813;-8,024041;Bawang Putih
3279;pin_3181;250719;232,5;103,5;116,5460811;-8,376989319;-12,904127;-9,967522;Bawang Putih
3280;pin_3006;250719;235,5;75,5;116,5462739;-8,374500284;-13,011027;-9,819687;Bawang Putih
3281;pin_7405;221119;64,5;179,5;116,531323;-8,384142063;-7,4454827;-0,1569814;Non Bawang Putih
3282;pin_4541;221119;176,5567479;31,63510247;116,5409028;-8,370743696;-14,867491;-9,7589245;Non Bawang Putih
3283;pin_3448;250719;230,5;90,5;116,5458687;-8,375842644;-13,616733;-7,29688;Bawang Putih
3284;pin_8298;221119;121,5;103,5;116,5361939;-8,377257019;-14,933049;-9,81231;Non Bawang Putih
3285;pin_5590;221119;218,870695;222,1906202;116,5451727;-8,387517667;-8,130232;-2,1591148;Non Bawang Putih
3286;pin_5303;221119;203,8706966;5,190623463;116,5432632;-8,368328411;-10,679671;-4,1494136;Non Bawang Putih
3287;pin_1416;250719;130,4903428;51,4988003;116,5368665;-8,372650262;-14,016012;-5,3979077;Bawang Putih
3288;pin_734;250719;124,4903468;64,49880058;116,536367;-8,373818059;-13,897316;-8,891686;Bawang Putih
3289;pin_5677;221119;198,8707068;220,1906216;116,5433878;-8,38739326;-10,700888;-5,2593904;Non Bawang Putih
3290;pin_79;250719;131,4903447;126,4987995;116,537154;-8,379293705;-14,69133;-10,885687;Bawang Putih
3291;pin_8277;221119;102,5;103,5;116,5345032;-8,377307097;-14,653686;-8,69164;Non Bawang Putih
3292;pin_1694;250719;117,4903514;78,49880093;116,5357812;-8,375077109;-13,198045;-5,94531;Bawang Putih
3293;pin_8197;221119;104,5;100,5;116,5346732;-8,37703598;-17,335724;-8,544564;Non Bawang Putih
3294;pin_554;250719;137,4903389;57,49879975;116,5375053;-8,373163505;-14,675051;-7,633595;Bawang Putih
3295;pin_2756;250719;236,5;61,5;116,5463258;-8,373257087;-14,573727;-9,279701;Bawang Putih
3296;pin_452;250719;126,4903482;141,4987997;116,5367488;-8,380636106;-13,947183;-9,178019;Bawang Putih
3297;pin_5784;221119;216,8706964;230,1906203;116,545016;-8,388231843;-8,0936165;-1,6476911;Non Bawang Putih
3298;pin_2571;250719;173,4903167;30,4987975;116,5406371;-8,37067608;-12,663517;-8,226309;Bawang Putih
3299;pin_5931;221119;217,8706945;190,1906206;116,5449989;-8,38468473;-8,9241705;-2,8030865;Non Bawang Putih
3300;pin_8141;221119;100,5;84,5;116,534275;-8,375628678;-17,671974;-10,846002;Non Bawang Putih
3301;pin_3718;250719;175,4600466;46,35105817;116,5408544;-8,37207561;-14,134796;-9,246985;Bawang Putih
3302;pin_7275;221119;149,5;182,5;116,5388947;-8,384183699;-13,023283;-0,9320453;Non Bawang Putih
3303;pin_6040;221119;228,8706875;177,1906199;116,5459432;-8,383503738;-11,904829;-1,4572537;Non Bawang Putih
3304;pin_6049;221119;230,8706864;178,1906198;116,5461238;-8,383587069;-10,096824;1,1106073;Non Bawang Putih
3305;pin_5201;221119;185,5567379;41,635101;116,5417301;-8,37160611;-16,72144;-9,51135;Non Bawang Putih
3306;pin_6707;221119;53,5;230,5;116,5304792;-8,388690506;-8,275765;-3,6156907;Non Bawang Putih
3307;pin_5466;221119;213,8706983;232,1906204;116,5447543;-8,388416991;-6,310579;-1,4753538;Non Bawang Putih
3308;pin_7441;221119;73,5;180,5;116,5321265;-8,384206946;-7,1586695;-0,491748;Non Bawang Putih
3309;pin_2037;250719;105,4903594;105,4988015;116,5347848;-8,377501336;-12,172852;-8,633661;Bawang Putih
3310;pin_2987;250719;244,5;77,5;116,54708;-8,374653771;-14,969255;-8,203845;Bawang Putih
3311;pin_5836;221119;211,8706984;199,1906209;116,5444889;-8,385498079;-12,99201;-5,501716;Non Bawang Putih
3312;pin_4493;221119;179,5567442;29,63510209;116,5411644;-8,370558565;-15,9020605;-9,819629;Non Bawang Putih
3313;pin_2273;250719;174,4903157;19,49879755;116,540697;-8,369698699;-13,324464;-7,7916517;Bawang Putih
3314;pin_2990;250719;247,5;77,5;116,5473469;-8,374645858;-15,021694;-7,516684;Bawang Putih
3315;pin_1689;250719;113,4903538;78,49880121;116,5354252;-8,375087649;-15,483608;-8,790571;Bawang Putih
3316;pin_6898;221119;146,5;167,5;116,538588;-8,382862407;-8,093794;-3,0338695;Non Bawang Putih
3317;pin_7229;221119;159,5;180,5;116,5397792;-8,383980085;-6,8288155;3,5798492;Non Bawang Putih
3318;pin_4205;221119;177,5567455;13,63510269;116,5409441;-8,369146024;-15,809714;-7,5766373;Non Bawang Putih
3319;pin_740;250719;129,4903439;64,49880023;116,5368119;-8,373804884;-13,663106;-7,8458905;Bawang Putih
3320;pin_3801;250719;200,4600318;48,3510564;116,5430842;-8,372186947;-13,296759;-7,226839;Bawang Putih
3321;pin_5580;221119;208,8707009;222,1906209;116,5442829;-8,387544077;-12,17402;-5,259891;Non Bawang Putih
3322;pin_4389;221119;171,5567534;25,63510329;116,540442;-8,37022519;-14,599788;-8,525646;Non Bawang Putih
3323;pin_4852;221119;194,5567277;47,63509962;116,5425468;-8,372114067;-15,026082;-7,9387727;Non Bawang Putih
3324;pin_6773;221119;55,5;232,5;116,5306625;-8,388862462;-9,159835;-3,6705647;Non Bawang Putih
3325;pin_755;250719;93,49036584;86,49880252;116,5336667;-8,375849269;-15,144486;-8,402912;Bawang Putih
3326;pin_4083;250719;205,460029;52,351056;116,5435396;-8,372528217;-14,778656;-9,166985;Bawang Putih
3327;pin_1946;250719;123,4903486;101,4988003;116,5363759;-8,377099434;-14,009419;-10,196055;Bawang Putih
3328;pin_712;250719;129,4903438;63,49880024;116,5368093;-8,37371627;-13,534511;-7,8620486;Bawang Putih
3329;pin_7832;221119;83,5;67,5;116,5327173;-8,374167;-14,797005;-11,894804;Non Bawang Putih
3330;pin_5086;221119;192,5567306;55,63509973;116,54239;-8,37282824;-15,546259;-11,15424;Non Bawang Putih
3331;pin_111;250719;135,4903424;127,4987992;116,5375126;-8,379371773;-15,580431;-11,702977;Bawang Putih
3332;pin_571;250719;126,4903454;58,49880051;116,5365291;-8,373281102;-14,574664;-8,352392;Bawang Putih
3333;pin_2889;250719;232,5;81,5;116,5460228;-8,375039865;-13,258918;-7,5900292;Bawang Putih
3334;pin_7663;221119;132,5;49,5;116,5370298;-8,372442848;-13,697923;-8,952529;Non Bawang Putih
3335;pin_7068;221119;134,5;37,5;116,537176;-8,371374207;-15,803317;-9,170383;Non Bawang Putih
3336;pin_1928;250719;107,4903581;101,4988014;116,5349522;-8,377141605;-15,851243;-9,937161;Bawang Putih
3337;pin_7481;221119;65,5;182,5;116,5314199;-8,384405274;-5,65791;-1,6253121;Non Bawang Putih
3338;pin_5026;221119;194,5567281;53,63509949;116,5425626;-8,372645743;-14,898456;-9,529937;Non Bawang Putih
3339;pin_4279;221119;173,5567509;22,63510307;116,540612;-8,369954081;-17,18364;-10,955185;Non Bawang Putih
3340;pin_7816;221119;93,5;66,5;116,5336045;-8,374052043;-17,214329;-10,355592;Non Bawang Putih
3341;pin_941;250719;110,490356;92,49880128;116,5351953;-8,376336164;-18,619589;-9,463635;Bawang Putih
3342;pin_1324;250719;122,4903475;48,49880089;116,5361467;-8,372405493;-12,723267;-10,002206;Bawang Putih
3343;pin_5270;221119;179,8707107;1,190625185;116,5411171;-8,368037184;-11,469615;-6,805605;Non Bawang Putih
3344;pin_3938;250719;184,4600415;53,35105747;116,5416737;-8,372672182;-14,953738;-11,101466;Bawang Putih
3345;pin_4445;221119;178,5567453;27,63510227;116,5410702;-8,370383973;-18,174448;-9,315545;Non Bawang Putih
3346;pin_3446;250719;228,5;90,5;116,5456908;-8,375847919;-16,550741;-8,229482;Bawang Putih
3347;pin_4407;221119;188,5567333;25,63510091;116,5419547;-8,370180399;-17,161116;-10,731043;Non Bawang Putih
3348;pin_1867;250719;118,4903494;34,49880131;116,5357538;-8,371175423;-15,718759;-9,292047;Bawang Putih
3349;pin_5665;221119;202,8707042;215,1906214;116,5437304;-8,386939636;-14,024739;-7,5005164;Non Bawang Putih
3350;pin_5011;221119;196,5567256;52,63509923;116,542738;-8,372551859;-14,109545;-8,736861;Non Bawang Putih
3351;pin_2160;250719;189,4903069;21,49879648;116,542037;-8,369836406;-16,698902;-7,080288;Bawang Putih
3352;pin_1428;250719;116,4903511;52,49880126;116,5356234;-8,372775758;-14,756158;-8,468583;Bawang Putih
3353;pin_7342;221119;157,5;184,5;116,5396118;-8,384339817;-11,018357;-0,7156453;Non Bawang Putih
3354;pin_3943;250719;179,4600444;53,35105782;116,5412288;-8,37268536;-15,511228;-6,524046;Bawang Putih
3355;pin_2045;250719;134,4903399;34,49880019;116,5371775;-8,371133279;-14,82794;-7,344219;Bawang Putih
3356;pin_5562;221119;216,8706962;223,1906203;116,5449974;-8,387611561;-7,3777685;-0,70772994;Non Bawang Putih
3357;pin_7808;221119;86,5;66,5;116,5329816;-8,374070482;-15,785667;-11,88841;Non Bawang Putih
3358;pin_3156;250719;234,5;102,5;116,5462564;-8,376895431;-14,367803;-8,684657;Bawang Putih
3359;pin_1721;250719;117,4903514;79,49880092;116,5357838;-8,375165724;-13,06119;-7,547305;Bawang Putih
3360;pin_1997;250719;120,4903505;103,4988005;116,5361143;-8,377284571;-14,757732;-6,675069;Bawang Putih
3361;pin_4849;221119;197,5567241;47,6350992;116,5428137;-8,37210616;-14,72919;-7,8163953;Non Bawang Putih
3362;pin_6910;221119;136,5;168,5;116,5377008;-8,382977401;-9,097978;-2,75207;Non Bawang Putih
3363;pin_6706;221119;52,5;230,5;116,5303902;-8,388693144;-8,087818;-3,4923236;Non Bawang Putih
3364;pin_5211;221119;195,5567261;41,6350996;116,5426199;-8,371579756;-14,186841;-7,558599;Non Bawang Putih
3365;pin_7479;221119;64,5;182,5;116,5313309;-8,384407911;-5,753679;-1,2080792;Non Bawang Putih
3366;pin_5926;221119;228,8706879;189,1906198;116,545975;-8,384567076;-14,117309;-4,4534774;Non Bawang Putih
3367;pin_1917;250719;122,4903492;100,4988004;116,5362843;-8,377013455;-14,968972;-10,895318;Bawang Putih
3368;pin_7468;221119;54,5;182,5;116,530441;-8,38443428;-9,759231;-3,6710443;Non Bawang Putih
3369;pin_2297;250719;169,490319;29,49879779;116,5402786;-8,370598006;-14,667922;-6,835297;Bawang Putih
3370;pin_3974;250719;199,4600326;54,35105641;116,5430111;-8,372721258;-13,811808;-9,069333;Bawang Putih
3371;pin_1424;250719;112,4903535;52,49880154;116,5352675;-8,372786295;-12,751986;-6,882081;Bawang Putih
3372;pin_3011;250719;230,5;75,5;116,545829;-8,37451347;-12,74888;-6,566404;Bawang Putih
3373;pin_4345;221119;188,5567332;24,63510093;116,541952;-8,370091786;-16,31223;-10,447411;Non Bawang Putih
3374;pin_6550;221119;72,5;54,5;116,5317041;-8,373043965;4,421857;11,525122;Non Bawang Putih
3375;pin_2586;250719;188,4903078;30,49879645;116,5419718;-8,370636556;-12,008627;-10,782947;Bawang Putih
3376;pin_2335;250719;186,4903087;21,49879669;116,5417701;-8,36984431;-15,249308;-9,441634;Bawang Putih
3377;pin_2213;250719;165,490321;16,49879821;116,5398883;-8,369456569;-15,149833;-7,0968323;Bawang Putih
3378;pin_5133;221119;202,5567188;56,63509831;116,5432824;-8,372890493;-14,757068;-8,308087;Non Bawang Putih
3379;pin_2025;250719;119,4903511;104,4988005;116,5360279;-8,377375821;-15,271159;-7,117774;Bawang Putih
3380;pin_1750;250719;118,4903509;80,49880084;116,5358754;-8,375251703;-13,448904;-9,217721;Bawang Putih
3381;pin_4328;221119;173,556751;24,63510303;116,5406173;-8,370131307;-16,93445;-11,171639;Non Bawang Putih
3382;pin_4788;221119;200,5567204;45,63509882;116,5430754;-8,371921028;-13,532165;-8,636897;Non Bawang Putih
3383;pin_371;250719;128,4903469;138,4987996;116,5369188;-8,380364988;-14,504933;-10,030922;Bawang Putih
3384;pin_3871;250719;193,4600361;51,35105686;116,5424692;-8,372471235;-13,060117;-7,705199;Bawang Putih
3385;pin_5196;221119;180,5567438;41,6351017;116,5412852;-8,371619287;-16,70011;-9,753157;Non Bawang Putih
3386;pin_1792;250719;105,4903586;82,49880173;116,534724;-8,375463189;-17,269567;-9,848;Bawang Putih
3387;pin_6373;221119;125,5;126,5;116,5366107;-8,37928461;-15,908118;-9,281163;Non Bawang Putih
3388;pin_8140;221119;99,5;84,5;116,534186;-8,375631313;-18,062714;-11,45584;Non Bawang Putih
3389;pin_7165;221119;143,5;179,5;116,5383528;-8,383933688;-14,5987015;0,7759774;Non Bawang Putih
3390;pin_2562;250719;187,4903084;29,49879653;116,5418802;-8,370550578;-11,148269;-10,390807;Bawang Putih
3391;pin_2292;250719;167,49032;24,49879798;116,5400874;-8,370160208;-12,744861;-8,095492;Bawang Putih
3392;pin_7876;221119;97,5;68,5;116,5339657;-8,374218737;-15,815881;-9,726585;Non Bawang Putih
3393;pin_4321;221119;165,5567597;13,63510437;116,5398764;-8,369177635;-17,173891;-9,105537;Non Bawang Putih
3394;pin_1174;250719;123,4903492;117,4988001;116,5364183;-8,378517267;-13,728268;-6,5573316;Bawang Putih
3395;pin_1172;250719;121,4903504;117,4988003;116,5362403;-8,37852254;-13,189831;-7,6878233;Bawang Putih
3396;pin_2087;250719;101,4903618;107,4988018;116,5344342;-8,377689109;-16,167408;-11,057124;Bawang Putih
3397;pin_7704;221119;119,5;51,5;116,5358783;-8,372654325;-16,996239;-7,5700436;Non Bawang Putih
3398;pin_277;250719;133,4903438;133,4987993;116,5373505;-8,379908732;-15,089892;-9,953855;Bawang Putih
3399;pin_6849;221119;34,5;235,5;116,5288017;-8,389183711;-10,37564;-2,2988322;Non Bawang Putih
3400;pin_1644;250719;84,49037065;71,4988033;116,5328262;-8,374543746;-15,594011;-9,194121;Bawang Putih
3401;pin_4173;250719;181,4600427;36,35105785;116,5413618;-8,371173667;-17,996021;-9,077085;Bawang Putih
3402;pin_7795;221119;99,5;65,5;116,5341357;-8,373947622;-12,618715;-8,929513;Non Bawang Putih
3403;pin_8180;221119;110,5;85,5;116,5351675;-8,375690943;-13,836166;-7,9627714;Non Bawang Putih
3404;pin_6030;221119;221,8706917;176,1906205;116,5453177;-8,383433606;-11,434619;-4,160385;Non Bawang Putih
3405;pin_3443;250719;225,5;90,5;116,5454238;-8,375855832;-15,32593;-7,8199854;Bawang Putih
3406;pin_6238;221119;220,8706944;240,1906199;116,5453984;-8,389107395;-11,521146;-4,1429896;Non Bawang Putih
3407;pin_2706;250719;232,5;77,5;116,5460122;-8,374685419;-11,215181;-8,682874;Bawang Putih
3408;pin_1460;250719;92,4903657;64,49880282;116,5335196;-8,373902363;-15,281764;-9,285691;Bawang Putih
3409;pin_4422;221119;180,5567428;26,63510201;116,5412455;-8,370290091;-16,445063;-9,927029;Non Bawang Putih
3410;pin_5508;221119;206,8707024;232,1906209;116,5441314;-8,388435479;-4,488566;0,9691958;Non Bawang Putih
3411;pin_6862;221119;45,5;235,5;116,5297805;-8,389154693;-9,508573;0,18750842;Non Bawang Putih
3412;pin_5745;221119;226,8706904;228,1906196;116,5459005;-8,388028207;-6,1078043;-2,4826396;Non Bawang Putih
3413;pin_4132;250719;188,4600387;40,35105732;116,5419952;-8,371509672;-15,0492;-8,680207;Bawang Putih
3414;pin_2758;250719;238,5;60,5;116,5465011;-8,373163202;-14,353009;-8,59414;Bawang Putih
3415;pin_3146;250719;240,5;117,5;116,54683;-8,378208772;-16,938265;-11,863023;Bawang Putih
3416;pin_3657;250719;175,4600465;43,3510582;116,5408464;-8,37180977;-13,589462;-6,474982;Bawang Putih
3417;pin_8074;221119;115,5;81,5;116,5356018;-8,375323308;-16,997007;-9,067027;Non Bawang Putih
3418;pin_4586;221119;192,556729;32,6351002;116,5423291;-8,370790148;-13,949699;-8,854148;Non Bawang Putih
3419;pin_1426;250719;114,4903523;52,4988014;116,5354454;-8,372781027;-14,464936;-7,2741923;Bawang Putih
3420;pin_3734;250719;191,4600371;46,35105705;116,542278;-8,372033443;-14,497719;-8,5488615;Bawang Putih
3421;pin_2319;250719;175,4903152;20,49879747;116,5407887;-8,369784678;-13,550879;-7,297762;Bawang Putih
3422;pin_7907;221119;100,5;69,5;116,5342353;-8,374299449;-15,613676;-7,8589964;Non Bawang Putih
3423;pin_700;250719;118,4903503;63,49880101;116,5358305;-8,373745252;-15,827702;-10,264835;Bawang Putih
3424;pin_1876;250719;107,4903575;85,49880156;116,5349099;-8,375723764;-14,534099;-11,138978;Bawang Putih
3425;pin_8258;221119;109,5;102,5;116,5351235;-8,377200033;-17,365805;-10,378762;Non Bawang Putih
3426;pin_4689;221119;188,5567327;16,63510109;116,5419309;-8,369382883;-18,551;-10,585107;Non Bawang Putih
3427;pin_7800;221119;104,5;65,5;116,5345806;-8,37393445;-14,856348;-10,074552;Non Bawang Putih
3428;pin_7919;221119;86,5;70,5;116,5329922;-8,374424945;-15,70884;-11,442096;Non Bawang Putih
3429;pin_5509;221119;206,8707024;231,1906209;116,5441288;-8,388346867;-4,412464;1,5327561;Non Bawang Putih
3430;pin_4962;221119;200,5567208;51,63509869;116,5430912;-8,372452703;-15,7750435;-8,891684;Non Bawang Putih
3431;pin_2400;250719;168,4903195;24,49879792;116,5401764;-8,370157573;-12,385609;-8,552028;Bawang Putih
3432;pin_7376;221119;60,5;178,5;116,5309644;-8,384063994;-9,028811;-0,29729202;Non Bawang Putih
3433;pin_5904;221119;219,8706933;188,1906205;116,5451715;-8,384502227;-11,064625;-4,5817986;Non Bawang Putih
3434;pin_6182;221119;218,8706932;168,1906207;116,5450295;-8,382732631;-10,764512;1,1194489;Non Bawang Putih
3435;pin_7221;221119;152,5;180,5;116,5391563;-8,383998556;-10,688525;1,4331073;Non Bawang Putih
3436;pin_3845;250719;186,4600402;50,35105736;116,5418437;-8,372401072;-14,319316;-7,212732;Bawang Putih
3437;pin_3159;250719;237,5;102,5;116,5465234;-8,376887517;-15,33709;-8,6056185;Bawang Putih
3438;pin_2892;250719;229,5;81,5;116,5457559;-8,375047777;-11,639846;-8,180559;Bawang Putih
3439;pin_7378;221119;62,5;178,5;116,5311423;-8,38405872;-6,949524;-0,08349778;Non Bawang Putih
3440;pin_2602;250719;180,4903126;31,498797;116,5412627;-8,370746249;-13,429434;-6,1892633;Bawang Putih
3441;pin_7648;221119;118,5;49,5;116,5357841;-8,372479729;-15,272471;-6,716854;Non Bawang Putih
3442;pin_1865;250719;98,49036286;85,49880219;116,534109;-8,375747479;-15,291888;-8,748452;Bawang Putih
3443;pin_6832;221119;49,5;234,5;116,5301338;-8,389055524;-6,620032;-0,26163945;Non Bawang Putih
3444;pin_6650;221119;66,5;68,5;116,5312072;-8,374300393;-5,1599355;-2,5724;Non Bawang Putih
3445;pin_3553;250719;243,5;92,5;116,5470307;-8,375985576;-15,644851;-10,437523;Bawang Putih
3446;pin_833;250719;113,4903541;88,49880111;116,5354517;-8,375973798;-15,068327;-9,3527565;Bawang Putih
3447;pin_4891;221119;192,5567301;48,63509988;116,5423715;-8,372207951;-14,769117;-8,302274;Non Bawang Putih
3448;pin_4266;221119;187,5567337;13,63510129;116,5418339;-8,369119679;-16,663136;-10,224873;Non Bawang Putih
3449;pin_4574;221119;181,5567421;32,63510174;116,5413503;-8,370819134;-17,032524;-8,621621;Non Bawang Putih
3450;pin_3673;250719;188,4600388;44,35105728;116,5420058;-8,371864124;-16,234259;-8,981753;Bawang Putih
3451;pin_5708;221119;229,8706885;223,1906194;116,5461542;-8,387577225;-10,523344;-4,26774;Non Bawang Putih
3452;pin_5321;221119;222,8706854;6,19062212;116,5449565;-8,368366961;-9,468774;-1,5318245;Non Bawang Putih
3453;pin_4946;221119;189,5567338;50,63510026;116,5421098;-8,372393084;-15,157681;-10,569754;Non Bawang Putih
3454;pin_8131;221119;116,5;83,5;116,5356961;-8,375497902;-15,995972;-9,714793;Non Bawang Putih
3455;pin_3355;250719;235,5;107,5;116,5463586;-8,37733585;-14,704998;-8,265463;Bawang Putih
3456;pin_6958;221119;137,5;170,5;116,5377951;-8,383151992;-9,716958;-2,7787817;Non Bawang Putih
3457;pin_4029;250719;196,4600345;56,35105659;116,5427494;-8,372906391;-15,37376;-7,8362536;Bawang Putih
3458;pin_334;250719;146,4903362;136,4987983;116,5385152;-8,380140292;-12,954919;-7,4557514;Bawang Putih
3459;pin_6686;221119;34,5;230,5;116,5287884;-8,388740626;-8,801575;-2,0771859;Non Bawang Putih
3460;pin_45;250719;125,4903483;125,4987999;116,5366174;-8,379220911;-12,430749;-8,80371;Bawang Putih
3461;pin_4524;221119;184,5567384;30,63510137;116,541612;-8,370634003;-14,772999;-8,240873;Non Bawang Putih
3462;pin_2340;250719;181,4903117;21,49879704;116,5413252;-8,369857484;-17,136162;-10,566329;Bawang Putih
3463;pin_1185;250719;133,4903433;117,4987994;116,5373081;-8,378490903;-13,280631;-8,387941;Bawang Putih
3464;pin_5630;221119;198,8707067;217,1906216;116,5433798;-8,387127423;-8,9458685;1,8096042;Non Bawang Putih
3465;pin_3261;250719;236,5;99,5;116,5464264;-8,376624321;-12,399214;-7,1638217;Bawang Putih
3466;pin_4963;221119;199,556722;51,63509883;116,5430023;-8,372455339;-14,3754225;-8,282827;Non Bawang Putih
3467;pin_162;250719;128,4903466;129,4987996;116,536895;-8,379567459;-14,207007;-10,439336;Bawang Putih
3468;pin_2563;250719;188,4903078;29,49879646;116,5419692;-8,370547943;-11,587351;-10,216535;Bawang Putih
3469;pin_6125;221119;232,8706849;169,1906197;116,5462779;-8,382784287;-8,827464;-5,303493;Non Bawang Putih
